datetime,seconds_per_rpm,radial_speed,rpm,wind_speed_ms,wind_speed_kmh,knots
2023-10-28 00:00:31.321412,34.544044733047485,0.036377820580857506,1.7369129893060669,0.0454722757260719,0.16370019261385882,0.08839082844736759
2023-10-28 00:00:45.913853,14.590415954589844,0.08612756931310141,4.112288517800978,0.10765946164137677,0.3875740619089564,0.20927276791697383
2023-10-28 00:01:27.669822,41.753806829452515,0.030096347060491357,1.4369947211059302,0.037620433825614204,0.13543356177221114,0.07312810408758191
2023-10-28 00:02:02.984072,35.31211757659912,0.035586567662220125,1.6991334453349582,0.044483209577775164,0.1601395544799906,0.08646824210566248
2023-10-28 00:02:31.566378,28.580040216445923,0.04396904454713839,2.0993672348114463,0.054961305683923,0.19786070046212278,0.10683598444063688
2023-10-28 00:02:38.045661,6.477156162261963,0.1940106166896974,9.263324597541693,0.2425132708621218,0.8730477751036385,0.47140699643262685
2023-10-28 00:02:44.856939,6.809164762496948,0.1845508377704615,8.811653424875823,0.2306885472130769,0.8304787699670769,0.4484216256146674
2023-10-28 00:03:11.290063,26.430960178375244,0.047544132069180275,2.270065090147183,0.059430165086475355,0.21394859431131127,0.11552273210169425
2023-10-28 00:03:25.146376,13.854171514511108,0.09070459825906538,4.330825552228434,0.11338074782383174,0.40817069216579427,0.2203940328498771
2023-10-28 00:04:16.839039,51.69058394432068,0.024310753826838623,1.1607529925494735,0.030388442283548287,0.10939839222077384,0.0590702696484525
2023-10-28 00:04:54.354470,37.51331901550293,0.033498423877572486,1.599431923770971,0.04187302984696561,0.1507429074490762,0.08139447033772562
2023-10-28 00:05:10.733996,16.37738871574402,0.07673000154340104,3.66358770872431,0.0959125019292513,0.3452850069453047,0.18643855775015583
2023-10-28 00:05:46.919599,36.18352508544922,0.034729536673618874,1.6582132298693113,0.0434119208420236,0.15628291503128497,0.08438582820955916
2023-10-28 00:06:22.327451,35.405609130859375,0.03549259827140321,1.6946467374206045,0.04436574783925402,0.15971669222131446,0.08623991527985553
2023-10-28 00:06:57.842046,35.51244235038757,0.0353858247494544,1.689548677277759,0.044232280936818004,0.15923621137254482,0.08598047697622431
2023-10-28 00:07:20.526388,22.682219982147217,0.055401854951807834,2.6452437216121245,0.0692523186897598,0.24930834728313528,0.1346154271619027
2023-10-28 00:07:51.352709,30.824238300323486,0.04076782203642416,1.9465201188562808,0.050959777545530195,0.1834551991639087,0.09905765398410342
2023-10-28 00:08:07.728475,16.373401165008545,0.0767486882396472,3.6644799327476005,0.09593586029955901,0.34536909707841246,0.1864839626846948
2023-10-28 00:08:15.846843,8.116170406341553,0.15483128107488311,7.392649118495482,0.19353910134360391,0.6967407648369741,0.376209046755751
2023-10-28 00:08:37.285802,21.436874866485596,0.05862034784746275,2.7989154377070133,0.07327543480932847,0.2637915653135825,0.14243572119976505
2023-10-28 00:08:47.235225,9.947297096252441,0.1263294992877356,6.031789280990158,0.15791187410966953,0.5684827467948104,0.30695541736934
2023-10-28 00:08:53.915264,6.677952289581299,0.1881770050074298,8.984790156948238,0.23522125625928728,0.8467965225334342,0.45723248676705297
2023-10-28 00:08:59.316647,5.399294853210449,0.23274095888442067,11.112562219920937,0.2909261986055258,1.047334314979893,0.5655139818973653
2023-10-28 00:09:05.821323,6.497808456420898,0.19339398350441586,9.233882531688076,0.24174247938051985,0.8702729257698715,0.4699087011190297
2023-10-28 00:09:36.465639,30.642153024673462,0.041010077210438076,1.9580869513864518,0.051262596513047605,0.18454534744697138,0.09964628560592245
2023-10-28 00:09:44.268734,7.80097222328186,0.16108723700944697,7.691349011720756,0.2013590462618087,0.7248925665425113,0.3914097684855542
2023-10-28 00:09:48.698352,4.427470445632935,0.28382731784814275,13.551756186013936,0.3547841473101785,1.2772229303166427,0.6896436169074174
2023-10-28 00:09:53.413793,4.713393926620483,0.26660981046770466,12.72968076381856,0.33326226308463086,1.199744147104671,0.6478085174744288
2023-10-28 00:09:58.845277,5.429596662521362,0.23144206458465885,11.050544585412643,0.28930258073082354,1.0414892906309647,0.5623579285278041
2023-10-28 00:10:03.516518,4.669629335403442,0.26910852471919966,12.84898558116844,0.33638565589899966,1.2109883612363987,0.6538798933627115
2023-10-28 00:10:07.758180,4.239488840103149,0.2964123998980364,14.152649591251233,0.37051549987254556,1.333855799541164,0.720222849272249
2023-10-28 00:10:19.492135,11.731877088546753,0.10711304354379142,5.114271104883549,0.13389130442973932,0.4820086959470615,0.2602632732027045
2023-10-28 00:10:30.060576,10.56620979309082,0.11892978523459041,5.678478960282772,0.14866223154323804,0.535184033555657,0.28897559216300783
2023-10-28 00:10:34.843218,4.7804834842681885,0.2628681943094899,12.551031751798844,0.32858524288686236,1.1829068743927045,0.6387171385331986
2023-10-28 00:10:38.397195,3.5518646240234375,0.3537964405896865,16.892535710450005,0.44224555073710814,1.5920839826535893,0.8596545913448203
2023-10-28 00:10:44.365085,5.965686559677124,0.2106441645676955,10.057518007323424,0.26330520570961935,0.9478987405546296,0.5118231910665865
2023-10-28 00:10:49.923987,5.556812047958374,0.22614352448678152,10.797557931088306,0.28267940560847693,1.017645860190517,0.5494835357979818
2023-10-28 00:10:57.790520,7.864419937133789,0.15978763487722686,7.629297580702078,0.19973454359653361,0.719044356947521,0.3882519952246859
2023-10-28 00:11:01.771735,3.979431629180908,0.3157830510822402,15.077530057313707,0.39472881385280034,1.4210237298700812,0.7672896575196274
2023-10-28 00:11:49.858449,48.084521770477295,0.0261339203379051,1.2478027812442238,0.03266740042238138,0.11760264152057297,0.06350019963704182
2023-10-28 00:11:55.859186,5.998629093170166,0.20948737485147753,10.002285366887236,0.26185921856434696,0.942693186831649,0.5090124234141202
2023-10-28 00:12:01.533923,5.672691106796265,0.22152397121189654,10.576990509516017,0.2769049640148707,0.9968578704535345,0.5382589452506662
2023-10-28 00:12:09.283482,7.740132093429565,0.16235343870974114,7.7518056895867105,0.20294179838717644,0.7305904741938352,0.39448638537692904
2023-10-28 00:12:44.522257,35.236713886260986,0.035662720011070265,1.7027694521592256,0.04457840001383784,0.16048224004981623,0.08665327708289855
2023-10-28 00:14:25.950007,101.42561221122742,0.01238974095437417,0.5915665549550239,0.015487176192967715,0.05575383429468377,0.030104592570938362
2023-10-28 00:14:34.688117,8.735986709594727,0.14384603631044376,6.868142316895017,0.1798075453880547,0.647307163396997,0.34951709902711625
2023-10-28 00:14:39.602382,4.912010669708252,0.2558294649450659,12.214957180368602,0.3197868311813325,1.151232592252797,0.6216144339235213
2023-10-28 00:14:44.221092,4.6165831089019775,0.2722006799818665,12.996625119626751,0.3402508499773331,1.2249030599183992,0.6613932122199392
2023-10-28 00:14:49.048025,4.824856758117676,0.2604506463993285,12.435602341779745,0.32556330799916067,1.1720279087969785,0.6328429806210885
2023-10-28 00:14:57.277787,8.227559566497803,0.15273509128428292,7.292563428445647,0.1909188641053537,0.6873079107792733,0.37111572480255073
2023-10-28 00:16:08.219994,70.940110206604,0.017714055670002803,0.8457838566257886,0.022142569587503505,0.07971325051501262,0.043041612466972815
2023-10-28 00:25:08.296888,540.0746302604675,0.002326784098023389,0.11109575721241186,0.002908480122529237,0.010470528441105253,0.005653620001377232
2023-10-28 00:26:34.744160,86.44507217407227,0.014536827025899856,0.6940823634131453,0.01817103378237482,0.06541572161654936,0.03532158230753147
2023-10-28 00:33:41.046770,426.300302028656,0.0029477742695838993,0.14074585383701366,0.0036847178369798744,0.013264984213127547,0.007162501920234959
2023-10-28 00:54:30.271884,1249.222981929779,0.0010059349528574034,0.04802985605285054,0.0012574186910717545,0.004526707287858316,0.002444220748452919
2023-10-28 00:54:49.517550,19.24200201034546,0.06530698109065193,3.1181786576958577,0.08163372636331491,0.2938814149079337,0.15868290265406607
2023-10-28 00:54:56.207979,6.688357591629028,0.18788425173449025,8.97081221779984,0.23485531466811285,0.8454791328052063,0.4565211548644645
2023-10-28 00:55:01.701543,5.49116325378418,0.22884715011339693,10.926646545912035,0.2860589376417462,1.0298121755102865,0.556052805345532
