datetime,seconds_per_rpm,radial_speed,rpm,wind_speed_ms,wind_speed_kmh,knots
2023-11-03 00:00:21.420966,58.40265107154846,0.021516781145712455,1.0273506236299896,0.02689597643214057,0.09682551515570605,0.05228147482785212
2023-11-03 00:00:25.659690,4.23655104637146,0.2966179440968161,14.162463603829126,0.3707724301210201,1.3347807484356724,0.7207222805664437
2023-11-03 00:00:27.679606,2.017857789993286,0.6227579900167783,29.734503738343044,0.7784474875209729,2.8024109550755028,1.513177364142768
2023-11-03 00:00:29.436870,1.755070447921753,0.7160037723408481,34.18666189214702,0.8950047154260603,3.2220169755338173,1.739745966033793
2023-11-03 00:00:31.262039,1.8227636814117432,0.6894130458330414,32.91704822291038,0.8617663072913018,3.1023587062486864,1.675135818765124
2023-11-03 00:00:33.195035,1.930906057357788,0.6508017604727355,31.073495145643054,0.8135022005909194,2.92860792212731,1.5813181175966526
2023-11-03 00:00:35.241369,2.040025472640991,0.6159908679027869,29.41139745785858,0.7699885848784837,2.771958905562541,1.4967346108301918
2023-11-03 00:00:37.321918,2.078368902206421,0.6046265704331203,28.86879222273933,0.7557832130414004,2.7208195669490416,1.4691216408383958
2023-11-03 00:00:39.731435,2.4073715209960938,0.5219954836534583,24.923448448527758,0.6524943545668228,2.348979676440562,1.2683446261811728
2023-11-03 00:00:43.223232,3.489733934402466,0.3600953783461106,17.19328783449893,0.45011922293263834,1.620429202557498,0.8749597503053798
2023-11-03 00:00:48.350640,5.125256776809692,0.24518519093947394,11.70673053328424,0.30648148867434244,1.1033333592276329,0.5957509769447338
2023-11-03 00:00:52.878723,4.525947093963623,0.27765173461968384,13.256893806828543,0.34706466827460486,1.2494328057885775,0.6746381847789079
2023-11-03 00:00:57.573146,4.692540407180786,0.26779461707201097,12.786251112123544,0.3347432713400138,1.2050757768240496,0.6506873605615724
2023-11-03 00:01:03.413454,5.8386852741241455,0.215226031621378,10.276286044378464,0.2690325395267225,0.9685171422962011,0.5229562116336243
2023-11-03 00:01:07.311991,3.8963661193847656,0.3225151392175486,15.398963588533094,0.4031439240219358,1.4513181264789687,0.7836472852707996
2023-11-03 00:01:08.120728,0.8074729442596436,1.5562590305587312,74.30589523344692,1.945323788198414,7.00316563751429,3.781398192451605
