datetime,seconds_per_rpm,radial_speed,rpm,wind_speed_ms,wind_speed_kmh,knots
2024-01-08 00:08:40.945007,581.227055311203,0.0021620415807434897,0.10322988142366248,0.0027025519759293626,0.009729187113345706,0.005253328632890532
2024-01-08 00:09:01.722671,20.775501489639282,0.060486485106633923,2.888016928492529,0.0756081063832924,0.2721891829798527,0.1469700615120991
2024-01-08 00:09:13.073987,11.349160194396973,0.11072511444999367,5.286734786739703,0.1384063930624921,0.4982630150249716,0.2690398830905947
2024-01-08 00:09:19.471135,6.394951105117798,0.1965045612984041,9.382401681223609,0.24563070162300513,0.8842705258428185,0.4774667830428623
2024-01-08 00:09:25.211339,5.7381157875061035,0.2189982056779088,10.45639408856843,0.2737477570973861,0.98549192555059,0.5321218401561829
2024-01-08 00:09:30.678144,5.464647531509399,0.22995756893561614,10.979665139249576,0.28744696116952023,1.0348090602102729,0.5587509009997602
2024-01-08 00:09:36.047727,5.361888885498047,0.23436462192170038,11.190086419410537,0.29295577740212553,1.054640798647652,0.5694591583453477
2024-01-08 00:09:46.281890,10.226971626281738,0.12287479689554962,5.866839392201819,0.15359349611943704,0.5529365860299733,0.2985611814968065
2024-01-08 00:10:01.434248,15.150073528289795,0.08294593812296644,3.960376818499379,0.10368242265370807,0.37325672155334905,0.2015420404511839
2024-01-08 00:10:07.221150,5.784818649291992,0.2172301566600913,10.371975966324102,0.27153769582511417,0.977535704970411,0.52782583465269
2024-01-08 00:10:27.743056,20.519678354263306,0.061240582807421534,2.9240224414889036,0.07655072850927694,0.275582622633397,0.1488023681054729
2024-01-08 00:10:56.291147,28.545955181121826,0.044021545380515545,2.101873964955972,0.05502693172564444,0.19809695421232,0.10696355096557669
2024-01-08 00:11:03.983626,7.690394878387451,0.16340345083806843,7.80194007574563,0.20425431354758558,0.7353155287713081,0.39703770484633877
2024-01-08 00:11:10.704091,6.718287706375122,0.18704722339346502,8.930847058405188,0.23380902924183128,0.8417125052705926,0.4544873434014413
2024-01-08 00:11:17.696330,6.990128040313721,0.1797731106195186,8.583533757030747,0.22471638827439827,0.8089789977878338,0.4368127041833063
2024-01-08 00:11:25.172876,7.474400281906128,0.1681254701434653,8.02739988989441,0.2101568376793316,0.7565646156455937,0.4085112673545919
2024-01-08 00:11:36.065407,10.890507221221924,0.11538829513717742,5.509385263808489,0.1442353689214718,0.5192473281172985,0.2803704795243137
2024-01-08 00:11:44.208625,8.141154289245605,0.15435612897005574,7.369962276634344,0.19294516121256972,0.694602580365251,0.37505452217144153
